period,transit_epoch_bjd,transit_duration_hrs,transit_depth_ppm,planet_radius_earth,star_radius_sol,star_teff,star_logg,disposition_text,source,target_encoded
3.1405783,2459278.640462,1.574,8570.0,11.93,1.26,5636.0,4.24,PC,TESS,1
4.7114264,2459245.869732,1.502,5410.0,15.6522,1.47,8238.0,4.41,PC,TESS,1
3.5714448,2459965.694601,2.356,4090.0,18.4074,2.56,5942.0,3.66,PC,TESS,1
2.3626917,2459277.156063,2.938,7280.0,14.4588,1.62,8360.0,4.33,PC,TESS,1
2.7194615,2459279.352082,2.481,18840.0,12.4906,0.89,5454.0,4.52,PC,TESS,1
1.5971426,2458540.862165,3.316,2150.0,7.98964,1.77,6263.0,4.03,FP,TESS,0
2.8389301,2459963.780552,2.45,6210.0,16.9204,2.14,7132.0,3.98,PC,TESS,1
3.7788779,2459964.344071,3.1290228,17654.0731284,13.9739571,1.02896,5817.7,4.43,KP,TESS,0
0.6691882,2459279.471354,1.347,2850.0,9.96751,1.76,6623.0,4.09,FP,TESS,0
0.765415,2459963.115871,1.389,2740.0,8.47671,1.51,6034.0,4.13,PC,TESS,1
6.1786733,2459570.358029,4.289,16990.0,18.581,1.4,5806.0,4.16,PC,TESS,1
2.9526508,2459248.8939,2.503,9320.0,17.072,1.73,5812.0,3.98,PC,TESS,1
13.9311096,2459251.254791,3.508,6720.0,14.0219,1.69,6445.0,4.1,PC,TESS,1
1.7563116,2459089.671576,1.8543683,3476.9463159,8.3651129,1.20235,5885.0,4.31,PC,TESS,1
5.0949767,2459243.222963,4.57,4150.0,15.7588,2.25,6565.0,4.18,APC,TESS,0
3.919695,2459247.431756,4.027,12270.0,19.0078,1.73,6438.0,4.08,PC,TESS,1
2.7765784,2459246.89512,2.076,5710.0,6.07883,0.78,4348.2,4.48,PC,TESS,1
3.1510024,2459249.549067,0.612,4700.0,12.7872,1.5,5927.9,4.12,PC,TESS,1
1.3955317,2459277.091098,2.62,960.0,10.461,3.29,4957.2,3.34,FP,TESS,0
4.9873145,2459967.078218,2.3425677,16931.1672966,12.4458895,0.87414,6199.0,4.63,PC,TESS,1
1.6660179,2459990.042782,1.445,2090.0,10.257,2.01,5993.3,3.9,PC,TESS,1
5.9349921,2459385.974629,1.423,9840.0,13.8526,1.13,5320.0,4.29,PC,TESS,1
6.0672187,2459092.388012,3.0803438,7468.3938627,9.4901642,1.0793999,6149.0,4.44,PC,TESS,1
4.2594558,2459384.846313,3.391,7500.0,10.33,1.18,5763.8,4.31,PC,TESS,1
1.0078907,2459358.707236,2.755,1790.0,14.2534,3.52,6808.0,3.51,PC,TESS,1
2.7188122,2459384.53548,2.182,12150.0,16.9807,1.48,6531.0,4.23,PC,TESS,1
2.9866836,2459382.37766,2.681,14000.0,15.0254,1.24,4790.0,4.14,PC,TESS,1
3.6562554,2459382.731966,3.853,4970.0,10.421,1.51,5994.0,4.12,PC,TESS,1
3.8249546,2459385.434401,3.874,7630.0,15.0897,1.69,6341.2,4.08,PC,TESS,1
11.2237372,2459091.71607,3.3719302,11270.3887544,9.5654941,0.903365,5136.0,4.47,PC,TESS,1
8.7234738,2459380.11405,2.598,10750.0,10.5545,1.0,5522.0,4.42,PC,TESS,1
2.8372178,2459388.622437,4.822,4060.0,14.7827,2.24,5604.0,3.73,PC,TESS,1
4.3618031,2460071.43278,4.9,3130.0,12.1596,2.21,6126.0,3.81,PC,TESS,1
3.9415006,2459357.82988,2.177,8940.0,12.3165,1.3,6011.0,4.26,PC,TESS,1
0.422425,2458651.744921,0.68,4090.0,8.6772,1.18,5269.0,4.25,APC,TESS,0
17.0298529,2459361.087389,2.65,15940.0,12.0922,0.92,5022.0,4.43,PC,TESS,1
32.6012979,2459335.587765,4.366,4490.0,9.18821,1.35,6067.8,4.23,PC,TESS,1
3.1726875,2459354.400233,2.05,18990.0,11.911,0.87,5056.0,4.48,PC,TESS,1
4.6288384,2459378.7784,6.264,5380.0,17.2704,2.22,5978.9,3.89,PC,TESS,1
11.4483792,2459357.927622,4.824,6660.0,10.4552,1.28,6175.0,4.29,PC,TESS,1
6.3885628,2459379.364186,1.726,4410.0,7.62451,1.03,5474.0,4.4,PC,TESS,1
3.6515704,2459360.318976,1.925,5830.0,12.4868,1.59,6353.0,4.13,PC,TESS,1
1.862908,2458651.973815,4.562,3420.0,13.9775,1.39,5626.0,4.15,FP,TESS,0
0.7799194,2458652.436812,1.543,1920.0,9.09676,2.04,5473.0,3.8,FP,TESS,0
3.3789946,2458647.685514,3.332,11150.0,8.56973,0.82,4809.0,4.51,FP,TESS,0
2.6566986,2459382.834181,3.865,10670.0,17.7901,1.67,6823.0,4.16,PC,TESS,1
4.040003,2459090.464588,1.0528611,1577.506576,6.8572283,1.48298,5692.2,4.1,PC,TESS,1
3.2404614,2459357.021986,1.642,15130.0,18.8972,1.35,5823.0,4.2,PC,TESS,1
8.7520247,2459380.384701,3.602,17410.0,12.7543,0.94,5666.0,4.5,PC,TESS,1
4.0358074,2459384.816539,2.667,11250.0,17.8847,1.56,6599.0,4.19,PC,TESS,1
3.8795023,2459358.663246,3.647,12260.0,14.0735,1.26,6048.0,4.29,PC,TESS,1
2.7812908,2459383.8426,3.208,11930.0,18.2165,1.63,7560.0,4.26,PC,TESS,1
4.3205081,2459385.89681,2.51,13290.0,14.5156,1.23,7627.0,4.51,PC,TESS,1
3.3626798,2459387.781424,3.771,11000.0,14.2118,1.39,6165.0,4.22,PC,TESS,1
1.82856,2459385.423634,2.961,17750.0,20.4999,1.53,6078.0,4.13,PC,TESS,1
2.1970052,2459386.482274,2.966,7470.0,12.6118,1.47,5636.0,4.1,PC,TESS,1
0.4947938,2459088.639473,0.9449038,2913.5611564,8.7665514,1.5121,5879.0,4.11,PC,TESS,1
0.9714298,2459359.54722,1.251,1650.0,8.81333,2.18,6495.0,3.89,FP,TESS,0
1.4466788,2459388.853133,1.529,4410.0,12.978,1.81,5881.0,3.95,PC,TESS,1
5.1890769,2459386.556413,5.011,6810.0,15.2719,1.81,6195.0,4.0,PC,TESS,1
11.8413467,2459382.714016,2.865,770.0,2.20757,0.77,4554.0,4.52,PC,TESS,1
6.0379203,2460087.812294,2.297,469.0,1.49811,0.77,4554.0,4.52,PC,TESS,1
2.217782,2459382.517413,1.421,15050.0,10.4759,0.81,4841.0,4.52,PC,TESS,1
16.0085751,2459378.988034,4.452,14340.0,19.3218,1.08,5992.0,4.34939,APC,TESS,0
6.9625419,2459379.699385,4.564,1030.0,2.97636,0.95,5727.0,4.5,PC,TESS,1
3.7833369,2459385.904563,3.386,11530.0,13.3743,1.23,5266.0,4.21,PC,TESS,1
9.2224171,2459314.521155,5.296858,3109.7617072,15.6527771,2.5926199,6332.0,3.7075,PC,TESS,1
8.159487,2459313.043598,4.3972747,757.1865282,3.3709444,1.2115099,5860.0,4.29672,PC,TESS,1
7.748612,2459310.020628,1.3743369,5124.9808086,2.2168828,0.307821,3230.0,4.91717,PC,TESS,1
8.4130034,2459347.161831,2.5601309,490.4350481,4.3741604,1.92409,6529.0,3.99995,PC,TESS,1
4.218076,2459310.816804,3.5060865,7882.0701205,10.0080468,1.0,5780.0,4.438,KP,TESS,0
4.8768783,2459353.243502,4.024,3800.0,4.71563,0.75,4562.0,4.54562,PC,TESS,1
2.5130547,2459109.819661,1.796,5050.0,8.55709,0.85,5635.0,4.41,APC,TESS,0
7.3436151,2459315.357469,3.8475431,1314.7094959,3.996537,1.0980901,5406.0,4.32992,PC,TESS,1
3.4468018,2459307.38881,1.059593,3745.6837264,9.8310336,1.5443701,7853.0,4.33241,PC,TESS,1
1.1882549,2459307.637831,2.4231243,2971.3418778,12.1227001,1.78789,8405.0,4.25145,PC,TESS,1
2.1570462,2459771.874948,2.3436622,17928.3672773,14.5949243,1.04535,5863.0,4.42,FP,TESS,0
4.4961387,2460313.531349,3.5068675,10767.3313678,12.7988183,1.18466,5554.0,4.28,PC,TESS,1
1.7561019,2458708.663596,2.858,11010.0,8.43478,0.81,4896.0,4.52,FP,TESS,0
1.2997811,2458707.691822,2.35,7140.0,13.6803,1.61,6053.0,4.08,FP,TESS,0
3.4654953,2459091.364241,4.1612558,5884.1905569,14.2776184,1.77738,5570.3,3.93,KP,TESS,0
2.8724894,2459772.035438,2.772,13480.0,13.1718,1.1,5752.0,4.37,PC,TESS,1
1.0848133,2459794.669721,1.074,14120.0,12.3151,0.99,4670.0,4.32,APC,TESS,0
2.501531,2459794.639759,1.887,2980.0,20.1829,1.58,5823.0,4.06,PC,TESS,1
3.3687307,2459772.477975,2.645,13270.0,13.6378,1.18,5727.0,4.3,PC,TESS,1
3.500869,2459818.762814,3.84,6230.0,13.3258,1.69,5870.0,4.01,PC,TESS,1
3.0086349,2459744.308684,3.034,8530.0,13.7329,1.46,5984.0,4.15,PC,TESS,1
3.3412415,2459820.543866,1.938,12360.0,10.2542,0.9,5285.0,4.48,PC,TESS,1
2.304583,2459444.920543,3.457,10800.0,16.9661,1.58,6562.0,4.18,PC,TESS,1
0.8912218,2458731.568477,1.846,9160.0,15.1782,1.59,6245.0,4.12,FP,TESS,0
1.5380702,2458733.088312,2.226,8770.0,18.9812,2.06,6125.0,3.87,FP,TESS,0
3.8099858,2459825.332652,4.3118658,13073.8770598,18.6054746,1.58842,6674.0,4.19,APC,TESS,0
3.2346944,2459421.606981,3.5710893,10156.5613928,13.3160023,1.3147399,5613.0,4.2,KP,TESS,0
5.6133922,2459440.870522,1.424,15850.0,15.2695,1.07,5848.0,4.41,FP,TESS,0
7.3105415,2459845.016892,3.1,8940.0,15.0553,1.58,6353.0,4.14,PC,TESS,1
6.0978165,2459801.238913,3.402,15220.0,14.2859,1.11,6255.0,4.44,PC,TESS,1
3.0002084,2459140.430589,1.7,8545.0,25.2021,1.41,5767.0,4.15,APC,TESS,0
2.5313956,2459444.951847,3.128,9640.0,23.2858,1.13,5854.0,4.36,FP,TESS,0
4.2021893,2459813.403681,2.742,9310.0,14.1363,1.42,6702.0,4.29,FP,TESS,0
3.1872086,2459772.933012,3.4290537,15583.7155253,21.2058311,1.64157,6578.0,4.14,PC,TESS,1
5.2019364,2459437.706427,2.994,5830.0,9.64178,1.27,6111.0,4.29,PC,TESS,1
4.1632657,2459817.867916,1.874,16500.0,17.3522,1.34,5145.0,4.12,PC,TESS,1
0.3093954,2458733.079623,0.442,7680.0,15.7244,0.73,4769.0,4.59,FP,TESS,0
1.8639309,2459770.360298,3.297,3640.0,14.7339,1.57,6527.4,4.18,FP,TESS,0
1.0372587,2459088.429624,0.9802399,1097.7645947,4.6818337,1.3164999,6049.0,4.25,APC,TESS,0
1.1239202,2459851.638856,0.824,1100.0,8.30438,2.06,7786.1,4.08,PC,TESS,1
3.1940809,2459818.96021,3.706,3380.0,12.9018,2.24,6417.0,3.85,PC,TESS,1
0.9277787,2459823.79589,0.997,3020.0,13.2413,2.42,6123.0,3.74,PC,TESS,1
4.118418,2459823.668611,2.232,13140.0,17.7065,1.5,6374.0,4.19,APC,TESS,0
2.5650361,2459820.541191,2.273,9190.0,13.0681,1.34,5866.0,4.21,PC,TESS,1
2.5402287,2459770.25382,2.3204775,8272.7904433,16.3917196,1.5968,9339.0,4.41,PC,TESS,1
5.7694373,2459090.758499,3.9249606,4655.9610935,11.9640451,1.5989701,5499.0,4.01,PC,TESS,1
1.9804293,2459771.820972,2.802,1830.0,10.1264,1.29,6381.0,4.32,PC,TESS,1
4.1273472,2459771.049138,2.74,18840.0,20.1447,1.44,7795.0,4.39,FP,TESS,0
1.3298469,2458732.453924,3.007,2190.0,6.98364,0.81,5791.1,4.69,FP,TESS,0
17.8552322,2459800.506508,7.525823,8831.6711744,14.5976753,1.49114,6779.2,4.25,KP,TESS,0
4.0875563,2459820.105064,4.550493,15662.5623222,19.9932642,1.55158,6454.0,4.26,PC,TESS,1
4.3170598,2458727.428216,2.879,10240.0,12.9424,1.25,6017.0,4.29,FP,TESS,0
1.9990323,2459816.833156,1.19,12390.0,12.7486,1.07,5675.0,4.38,PC,TESS,1
4.4178042,2459799.383297,2.5881434,6790.1682056,6.4020317,0.785799,4864.0,4.55,CP,TESS,1
0.9399664,2459088.390424,1.122492,587.9364245,6.6149456,2.5465,6300.3,3.72,FP,TESS,0
2.1083693,2459823.35262,2.974,9250.0,13.1161,1.35,10984.0,4.64,PC,TESS,1
3.007925,2459847.742507,3.032,7760.0,15.3022,1.68,7457.0,4.14,PC,TESS,1
9.8170028,2458747.792229,3.341,6510.0,12.7271,1.49,5994.3,4.13,PC,TESS,1
8.084554,2459830.439116,1.991,6180.0,14.1848,1.15,5739.0,4.33,PC,TESS,1
4.6387689,2459845.232047,3.569,11400.0,13.0535,1.2,5543.7,4.27,PC,TESS,1
5.2667367,2459847.67339,2.788,2910.0,8.71675,1.6,5938.0,4.06,CP,TESS,1
1.3176767,2459851.521255,1.692,530.0,4.16809,1.73,7176.0,4.16,FP,TESS,0
9.10326,2459102.79626,1.928,14080.0,26.9344,1.21,5467.0,4.26,PC,TESS,1
4.4168832,2459816.901929,3.659,11250.0,14.9431,1.42,5847.0,4.16,PC,TESS,1
3.5410781,2459851.89853,2.062,3020.0,4.63661,0.82,4652.0,4.48,PC,TESS,1
3.7037478,2459849.099143,4.403,4210.0,14.1169,2.2,6688.0,3.91,PC,TESS,1
3.0827487,2459847.255364,3.763,14750.0,20.1593,1.61,7658.5,4.28,PC,TESS,1
16.45209,2458360.67423,6.461,3320.0,8.62362,1.85,5573.0,3.89,PC,TESS,1
4.4064273,2459848.889625,1.422,5280.0,14.7596,1.86,6592.0,4.04,APC,TESS,0
8.4843917,2459849.845852,4.224,5630.0,13.159,1.65,5859.7,4.03,PC,TESS,1
3.8212977,2459826.449559,2.4584304,13607.9927553,11.6869491,0.992137,5342.0,4.41,PC,TESS,1
9.3236885,2459849.694456,2.0,12730.0,13.41,1.15,5505.0,4.3,PC,TESS,1
4.9056578,2459876.910435,3.172,9475.0,9.37482,1.01,5989.7,4.47,PC,TESS,1
3.7026941,2459822.38349,1.884,13130.0,20.0,1.5,6282.0,4.17,PC,TESS,1
3.2523102,2458784.821961,2.711,11410.0,9.6972,0.9,5396.4,4.5,PC,TESS,1
8.0635,2459104.87232,3.396,5180.0,24.3071,1.71,5657.0,3.97,FP,TESS,0
5.016641,2459880.047725,3.203,10347.0,17.7733,1.83,6616.0,4.05,PC,TESS,1
4.0517972,2459879.372447,2.84,6256.0,11.2646,1.45,6284.0,4.2,PC,TESS,1
2.3874731,2459827.140919,2.8056588,14252.9367639,15.9427336,1.27379,6566.0,4.36,PC,TESS,1
1.2678043,2459880.567107,0.893,8549.0,8.74635,0.9,5303.0,4.49,PC,TESS,1
3.6554335,2459851.820734,3.699,9680.0,15.7486,1.56,6321.0,4.15,PC,TESS,1
2.6816329,2458787.3585,2.695,3100.0,13.2689,2.34,7047.0,3.89,FP,TESS,0
6.3854622,2459814.534903,3.682,6720.0,9.57629,1.17,5519.0,4.29,PC,TESS,1
1.5351652,2459062.236399,0.9492628,2977.6306495,6.8350786,0.744573,4215.0,4.59,APC,TESS,0
1.7384809,2459853.828611,2.6777485,3882.8974217,12.9358521,1.72093,5540.0,3.95,FP,TESS,0
3.0789699,2459879.645338,3.709,9695.0,15.4449,1.64,6153.0,4.08,PC,TESS,1
3.1493729,2459819.325302,2.708,18830.0,13.6409,0.96,5766.0,4.49,PC,TESS,1
3.1315583,2459879.183744,3.737,5140.0,11.2819,1.69,5684.0,3.99,PC,TESS,1
2.4188647,2459877.451671,2.5,5441.0,20.8975,2.9,7316.0,3.73,PC,TESS,1
3.2337884,2459879.842983,2.102,9188.0,15.3732,1.64,6065.0,4.06,PC,TESS,1
3.4898546,2459878.722216,1.567,14004.0,14.1029,1.2,6083.0,4.34,PC,TESS,1
3.1988858,2460396.419995,3.4044306,12106.5704512,19.4201044,1.7076499,6133.0,4.04,PC,TESS,1
14.2337615,2459090.893499,2.5070875,4283.0743607,6.823525,1.03392,5692.0,4.41,PC,TESS,1
4.8893985,2459875.808716,2.848,6907.0,12.8723,1.62,5639.0,4.02,PC,TESS,1
3.2131823,2459879.077421,3.325,13772.0,13.6367,1.3,5688.6,4.22,PC,TESS,1
5.7456862,2459881.183645,3.339,9441.0,10.8845,1.19,5867.3,4.31,PC,TESS,1
7.6460931,2459872.028059,3.508,3132.0,8.25522,1.49,6065.0,4.15,PC,TESS,1
2.9708659,2459798.327927,3.4295536,11761.9984291,14.8135617,1.30269,6122.0,4.27,PC,TESS,1
19.8875338,2458766.790402,1.34,3020.0,13.605,1.57,5856.2,4.07,FP,TESS,0
3.4945148,2459879.231564,2.555,8254.0,11.03,1.2,5699.0,4.29,PC,TESS,1
3.9365629,2459878.618825,2.19,15461.0,8.09927,0.61,3689.0,4.64,CP,TESS,1
8.22388,2458361.87743,1.834,16190.0,12.4698,0.99,5177.0,4.39,APC,TESS,0
1.9617969,2460611.886686,2.7570171,14086.214603,13.2107214,1.09703,6026.0,4.41,KP,TESS,0
3.2403602,2459876.908195,3.216,9687.0,12.8678,1.36,6605.4,4.31,PC,TESS,1
2.5266409,2459823.48709,1.502,2690.0,18.3972,3.6,7233.0,3.54,PC,TESS,1
1.8048106,2459853.65581,4.3641932,4555.9682539,14.8028768,2.1619599,5972.0,3.81,PC,TESS,1
4.2186625,2459855.36278,3.2580998,18527.6525232,13.6976778,1.0068901,5425.9,4.41,KP,TESS,0
4.9276886,2459450.529162,1.7461195,13381.8682851,21.6677618,1.1462801,5263.0,4.27,PC,TESS,1
5.7208592,2459851.117615,3.034,15720.0,14.6233,1.13,5856.0,4.36,PC,TESS,1
1.5492212,2458813.485731,2.287,1420.0,6.80431,1.78,8364.0,4.25,FP,TESS,0
1.831733,2459906.75843,2.006,2188.0,12.5113,2.7,7308.0,3.79,PC,TESS,1
2.959842,2459907.47233,2.53,11248.0,12.6502,1.13,5585.0,4.33,PC,TESS,1
2.923461,2459909.262666,3.379,5092.0,15.738,2.4,5858.5,3.7,PC,TESS,1
3.2637419,2458814.11323,1.977,8150.0,13.3617,1.42,6016.1,4.18,PC,TESS,1
1.5244603,2459908.081854,1.665,1648.0,14.6878,1.85,6714.1,4.06,PC,TESS,1
3.4796904,2459906.291184,3.691,3796.0,16.6632,2.97,6841.0,3.66,PC,TESS,1
4.6017262,2459909.350822,1.471,14162.0,13.5575,1.12,5981.0,4.38,PC,TESS,1
2.277182,2458814.364165,1.675,5220.0,8.26117,1.12,5622.0,4.34,PC,TESS,1
5.5122277,2459906.227504,2.82,10785.0,12.2781,1.18,5587.5,4.29,PC,TESS,1
2.3882776,2459906.847676,3.102,12572.0,18.5453,0.87,5097.0,4.5,FP,TESS,0
1.7025848,2459088.314332,1.848351,7466.6719822,11.8582247,1.27966,5504.0,4.21,PC,TESS,1
3.9497635,2459884.206655,1.9011439,8478.1708441,18.2571108,1.44338,6373.0,4.22,PC,TESS,1
3.5639862,2459907.512799,2.135,2126.0,10.1033,2.41,6940.9,3.85,FP,TESS,0
3.2975093,2459906.709615,2.511,13404.0,12.8987,1.18,5556.0,4.29,PC,TESS,1
0.8746494,2458812.783914,1.576,1910.0,3.71319,0.81,4977.4,4.54,PC,TESS,1
4.4085194,2459886.331856,3.3016793,8977.0354304,12.4986982,1.2983299,5961.2,4.25,KP,TESS,0
5.4439776,2459884.185008,2.9570233,9179.0608475,16.8830792,1.41985,5717.0,4.14,PC,TESS,1
0.7415247,2459908.643175,1.196,2342.0,13.5277,2.73,5921.0,3.6,PC,TESS,1
4.7150255,2460202.579344,3.302,4566.0,17.6148,1.2,5756.9,3.9,FP,TESS,0
2.1947767,2459882.986355,2.1045072,7174.209618,13.7928815,1.05234,5601.5,4.39,PC,TESS,1
1.7266138,2459909.44404,1.067,12043.0,16.1222,1.41,5972.0,4.18,PC,TESS,1
2.4254068,2458810.750472,3.323,1910.0,11.0715,2.51,8290.0,3.95,FP,TESS,0
2.2390796,2459909.495737,2.781,17069.0,16.4201,1.29,5615.0,4.21,PC,TESS,1
4.4619426,2459909.403907,3.232,10390.0,13.0569,1.36,5854.0,4.2,PC,TESS,1
5.9577768,2459479.09838,4.6924078,12419.1287881,12.4756295,1.12249,5219.0,4.29,PC,TESS,1
3.6923071,2458814.425212,1.139,14130.0,14.2002,1.1,8469.0,4.68,FP,TESS,0
4.8542148,2459885.446229,5.588206,7842.3157995,18.9133256,2.0394399,7259.3,4.03,FP,TESS,0
1.7054246,2459909.677229,1.021,3781.0,14.1638,2.24,6304.0,3.83,APC,TESS,0
4.6401269,2459886.284961,3.0320144,9954.9098835,10.2407443,1.00936,5191.0,4.37,KP,TESS,0
3.3462671,2459522.002571,3.625,4070.0,12.1727,1.91,5501.0,3.86,PC,TESS,1
1.3697115,2459907.842783,1.951,3867.0,20.6045,2.15,7321.3,3.99,PC,TESS,1
3.105654,2459518.690795,1.999,12400.0,17.6225,1.44,6241.0,4.2,FP,TESS,0
4.9777448,2459903.636558,2.891,13389.0,12.9782,1.21,5785.0,4.29,PC,TESS,1
5.0778064,2459884.347294,3.6413963,14469.3182017,14.9343184,1.24347,5262.0,4.2,PC,TESS,1
3.246208,2459883.864179,3.4201513,9405.9910446,13.2996429,1.34548,6088.0,4.24,CP,TESS,1
2.4145007,2459909.291498,2.272,7472.5714594,15.7019,1.67,6391.0,4.1,PC,TESS,1
10.0755592,2459896.942964,1.066,5820.0,8.169,0.97,4798.6,4.36,PC,TESS,1
3.3411398,2459904.568451,3.244,15431.0,15.9091,1.3,6702.0,4.36,PC,TESS,1
2.5400911,2458812.951218,1.668,4260.0,5.00683,0.77,4245.0,4.49,PC,TESS,1
0.6041576,2459909.754431,1.426,4997.0,28.9099,1.97,6231.0,3.93,APC,TESS,0
4.4236103,2459907.22551,4.356,5831.0,13.1733,1.86,6120.1,3.96,PC,TESS,1
9.9441709,2459894.131358,2.698,15252.0,22.7702,1.37,5252.0,4.12,APC,TESS,0
2.3467263,2459911.943119,4.2923576,6652.2691917,15.2126883,1.78044,6121.8,4.0,PC,TESS,1
3.0423931,2459912.279232,2.7491505,10703.7246212,18.1780385,1.65768,7046.0,4.19,PC,TESS,1
4.4184429,2460286.353547,3.2423132,12333.3914621,12.8324877,1.11999,6166.0,4.41,PC,TESS,1
3.8901335,2460286.817556,4.0827715,6927.6783585,19.0494736,2.2370601,6530.0,3.87,PC,TESS,1
1.3944879,2459911.348741,1.8149062,12737.547033,18.0998636,0.965059,5483.9,4.45,PC,TESS,1
1.9025032,2460286.170903,1.6652986,10717.8931836,11.3732439,1.02592,5464.2,4.4,KP,TESS,0
4.3701795,2460286.769995,3.7808822,15001.3632154,15.4523265,1.23067,6647.1,4.4,PC,TESS,1
4.9107194,2459914.257661,4.445,8240.0,14.9335,1.66,6302.0,4.09,PC,TESS,1
7.27299,2459902.98183,4.323,13820.0,13.3662,1.13,5400.0,4.3,PC,TESS,1
3.4813814,2459088.526738,2.2906804,5175.9836967,6.5778157,0.910221,5389.0,4.49,PC,TESS,1
2.4802272,2458838.338784,3.51,8420.0,15.7506,1.72,6267.0,4.06,PC,TESS,1
3.0108217,2458836.56062,1.723,8840.0,18.2459,1.89,5983.0,3.93,PC,TESS,1
10.4401778,2459918.987409,2.783,14120.0,11.2253,0.89,4571.1,4.4,PC,TESS,1
10.1182835,2458823.030985,2.645,3120.0,10.4862,1.82,7253.0,4.13,APC,TESS,0
4.230596,2458834.649331,4.263,3770.0,12.1709,2.02,6455.1,3.94,PC,TESS,1
1.2222265,2459911.031517,1.5952613,7777.4504416,13.3612412,1.47816,6629.1,4.24,PC,TESS,1
1.1202752,2459112.07285,2.095,17470.0,17.524,0.99,5769.7,4.42,APC,TESS,0
4.7378265,2459913.32114,1.7442136,3331.699976,20.9386989,2.6408801,6533.0,3.72,PC,TESS,1
3.5411235,2460287.522921,3.0771407,8736.2229728,10.2150358,1.09532,5151.0,4.3,PC,TESS,1
3.9442027,2459544.669393,3.269,13590.0,14.6517,1.22,6518.1,4.39,PC,TESS,1
4.7262208,2460287.858395,3.2344044,9512.9165619,12.4034204,1.1428699,5947.0,4.36,FP,TESS,0
13.3988634,2459919.63975,4.3926223,6620.0882527,12.8019377,1.46637,6475.0,4.23,PC,TESS,1
1.632,2458355.67942,1.466,5500.0,9.24379,1.11,5997.0,4.39,FP,TESS,0
2.9594651,2458837.443197,3.84,2460.0,17.5182,2.35,6633.2,3.84,PC,TESS,1
2.1263167,2460286.361991,2.6213684,7318.4567789,22.1075367,2.2823701,6361.4,3.83,FP,TESS,0
3.3526843,2459912.078486,3.9579058,11429.0738935,11.1102207,1.0157599,6245.0,4.51,PC,TESS,1
2.2091186,2460286.244876,3.2100502,11835.254258,20.0456418,1.79471,6876.0,4.1,PC,TESS,1
5.5609997,2459912.415649,4.204,9170.0,15.2954,1.58,5863.0,4.07,PC,TESS,1
4.3847594,2459474.306264,4.7104727,8783.8532254,17.2316994,1.75577,6806.6,4.12,PC,TESS,1
3.4471559,2459911.354239,3.7435577,9497.7556385,16.6194574,1.67828,6083.0,4.05,PC,TESS,1
5.4820954,2459091.224648,4.4375744,8403.0676421,13.3111519,1.28194,5719.0,4.23,PC,TESS,1
3.9010509,2459911.429374,4.2743803,3017.5555289,15.3760904,2.7449501,6257.0,3.65,PC,TESS,1
1.6883103,2458838.180464,2.674,7400.0,7.5805,0.9,4830.0,4.42,PC,TESS,1
1.8012697,2458839.923433,3.182,1800.0,3.19942,0.75,4570.0,4.54,FP,TESS,0
1.5503072,2459911.552961,2.3242495,4601.821312,15.625642,1.98568,7747.0,4.1,PC,TESS,1
2.3753009,2459911.985168,1.502194,9683.8865565,14.7510708,1.43317,6087.0,4.18,PC,TESS,1
1.8751894,2459911.346754,2.798,9200.0,14.0349,1.5,5410.0,4.06,PC,TESS,1
12.4844641,2458826.425862,2.827,17130.0,8.49489,0.63,3815.0,4.63,PC,TESS,1
2.9157041,2459910.877562,3.375,12630.0,13.8344,1.2,6400.6,4.39,PC,TESS,1
3.6502527,2459521.512909,2.506,9000.0,21.323,1.95,6630.3,4.0,FP,TESS,0
2.5312823,2458839.285714,4.428,1320.0,11.7709,2.98,6170.0,3.56,PC,TESS,1
5.5455798,2460291.216212,3.1170996,8040.2832674,10.3353813,1.07607,5354.0,4.34,CP,TESS,1
4.4236732,2459912.449974,1.4711492,10682.1531772,12.6262986,1.06163,6096.0,4.44,APC,TESS,0
3.4177514,2459736.687477,3.415,10160.0,15.3577,1.52,5868.0,4.1,PC,TESS,1
2.7509863,2459062.452226,1.998979,10686.8965192,12.6685799,1.0711401,5317.0,4.34,PC,TESS,1
0.6843601,2458839.718032,0.762,720.0,6.83269,2.17,6779.0,3.93,PC,TESS,1
2.0042661,2459910.768255,3.2004171,8701.8905063,17.4679856,1.8149,7284.0,4.14,PC,TESS,1
3.1479532,2459913.047807,3.3502554,10550.5908783,17.745577,1.63943,7298.0,4.23,PC,TESS,1
3.5414573,2458835.348947,2.83,5930.0,7.74182,0.99,5244.0,4.4,PC,TESS,1
2.3907751,2460287.763305,4.1827898,10809.3425575,21.8606641,2.0989001,5382.0,3.76,PC,TESS,1
2.1803154,2460286.372607,2.6629308,8016.0263872,18.3770154,1.9933,7166.0,4.04,PC,TESS,1
10.3380912,2458821.027915,3.972,6750.0,14.0125,1.7,6650.0,4.12,PC,TESS,1
0.9183768,2458840.119677,1.009,6480.0,7.7093,0.9,5176.0,4.47,PC,TESS,1
3.6238662,2459476.041428,2.723108,11798.1114337,16.4563404,1.39527,6717.3,4.3,PC,TESS,1
4.1689145,2460287.542966,2.1905198,7081.4201521,7.3156426,0.874119,5119.0,4.49,PC,TESS,1
2.9508097,2459912.938613,2.1699793,8878.2030994,19.4435142,1.70744,5823.8,3.99,PC,TESS,1
5.3868381,2459598.37887,3.225,18740.0,15.8461,1.13,5915.0,4.37,PC,TESS,1
